167742,986156,"26,25",/groups/itay_mayrose/danaazouri/PhyAI/DBset2/data/training_datasets/23906/random_starting_tree/,Sp014,Sp019,-2675.8909,0.00563168,0.0127958,1,0.0,0.00563168,0,0.00563168,21,0.31011079999999996,0.10664403,4302,0.0127958,1424,0.11227571,0.00545775,1,0.0,0.00545775,0,0.00545775,20,0.30096358,0.10118621,3477,0.0127958,6,0.01265818,0.00272887,0.11227563,0.003197017
670712,3976113,"6,36",/groups/itay_mayrose/danaazouri/PhyAI/DBset2/data/training_datasets/21088/random_starting_tree/,N7,N37,-2702.719,0.00065928,0.0134007,2,0.0,8e-08,0,4e-08,30,0.007540349,0.05795965,87,0.0134007,2693,0.05861901,4e-08,2,0.043343652,0.00062702,84,0.00062697,22,0.23581012,0.606191,5158,0.18216500000000002,5,0.04268264,2e-08,1.0242531,0.023997212
550673,3333678,"5,16",/groups/itay_mayrose/danaazouri/PhyAI/DBset2/data/training_datasets/2166/random_starting_tree/,Sp030,Sp023,-5289.8325,0.00813773,0.053039800000000005,1,0.0,0.00813773,0,0.00813773,30,0.30681765,0.7689613000000001,6662,0.06793110000000001,2496,0.777099,0.0365986,1,0.0,0.0365986,0,0.0365986,29,0.30919236,0.7323626999999999,6498,0.06793110000000001,5,0.0930714,0.0182993,0.777099,0.008202282
1034869,5661902,"4,61",/groups/itay_mayrose/danaazouri/PhyAI/DBset2/data/training_datasets/13664/random_starting_tree/,N5,Sp024,-1494.3796,0.0334373,0.0334373,2,0.024311182999999997,0.02573181,15,0.0209181,34,0.0061680780000000004,0.10779461,64,0.0101597,3123,0.16696373,0.0159176,1,0.0,0.0159176,0,0.0159176,30,0.14689499,1.6478093999999996,1582,0.26721999999999996,5,0.0178289,0.00795881,1.9856725,0.0070958869999999995
606755,3557694,"48,47",/groups/itay_mayrose/danaazouri/PhyAI/DBset2/data/training_datasets/23463/random_starting_tree/,N49,Sp021,-7435.126,7e-08,0.128851,2,0.5127628,0.13435625,683,0.128851,29,0.21628833,1.3489096,3862,0.0998687,2567,1.4832659,8e-08,2,0.0024691360000000002,1.5e-07,2,8e-08,28,0.10349467400000001,0.9330562,1104,0.14991300000000002,10,0.00810496,4e-08,0.93305653,0.000179743
119264,660276,"9,28",/groups/itay_mayrose/danaazouri/PhyAI/DBset2/data/training_datasets/9124/random_starting_tree/,Sp013,N29,-2634.5112,0.08776339999999999,0.20361500000000002,1,0.0,0.08776339999999999,0,0.08776339999999999,18,0.14740543,1.7289218000000002,497,0.20361500000000002,1167,1.8166852,0.00983972,3,0.17845118,0.4820081,115,0.20361500000000002,15,0.13980278,1.2370739,367,0.18733029999999998,7,0.15250286,0.00491986,1.8166852,0.000498726
892561,5096358,"3,14",/groups/itay_mayrose/danaazouri/PhyAI/DBset2/data/training_datasets/876/random_starting_tree/,N4,N17,-5116.51,1.8e-07,0.307715,3,0.18503673,0.48534518,147,0.272442,32,0.15038949,3.7942129999999996,1218,0.307715,2988,4.2795587,0.00748509,1,0.0,0.00748509,0,0.00748509,30,0.02540266,0.44502172,225,0.110496,6,0.05267339,0.00374254,0.5065161,7.82e-09
719475,4293348,"56,53",/groups/itay_mayrose/danaazouri/PhyAI/DBset2/data/training_datasets/1663/random_starting_tree/,N57,N52,-3751.7834,2e-07,0.140993,3,0.09990917,0.22069265,56,0.0998861,30,0.1290864,2.7007939999999997,796,0.140993,2781,2.9214868999999997,0.084186,1,0.0,0.084186,0,0.084186,27,0.12509218,2.48562,705,0.140993,4,0.09648255,0.042093,2.9214868999999997,0.004868391
211690,1234262,"5,22",/groups/itay_mayrose/danaazouri/PhyAI/DBset2/data/training_datasets/22936/random_starting_tree/,N6,N23,-3388.2192,0.00676086,0.864625,6,0.017394468,0.01215768,43,0.00486645,17,0.12958355,1.2271589,1021,0.864625,1585,1.2460774,1e-07,4,0.09006549999999999,0.07612361,164,0.05741569999999999,13,0.14514053,1.1510352,857,0.864625,6,0.01482442,5e-08,1.2460774,0.005077074
739761,4360802,"31,62",/groups/itay_mayrose/danaazouri/PhyAI/DBset2/data/training_datasets/38339/random_starting_tree/,Sp007,Sp010,-842.7415,1.3e-07,0.014107900000000001,1,0.0,1.3e-07,0,1.3e-07,32,0.010019781,0.03127987,87,0.014107900000000001,2800,0.03128,0.00200624,2,0.1494186,0.16247720000000002,257,0.08613760000000001,30,0.06999198,0.8822608000000001,1869,0.0989203,11,0.0474518,0.00100312,1.0493438,-2.9699999999999997e-07
